Spotify Album ID,Album Name
1fis1tOVDsffi2Q9hkBLfC,"The Lost Boy"
5ZQjqg9obFzyGuxGj0mjSi,"King's Disease"
55iyu952waEUnQCcue5nQ2,"King's Disease"
4tRNl7PwUzXrxTP3YZjWgS,"The Lost Tapes 2"
1iG6oLmTNwDoRKZ0vu87jB,"The Lost Tapes 2"
66EwBbt2kPgugo8Wz0SKAw,"NASIR"
1Xd9sCWxvNx02wCTZbKoek,"Illmatic: Live from the Kennedy Center with the National Symphony Orchestra"
4tpG2K3nqcrFNGBikX3dc0,"Life Is Good"
6WHX1SpLq3D5fDtsK78w8r,"Life Is Good"
6KzbVsVLOeLGmCQWJpOWID,"Life Is Good"
39FNg2ShzXn1VFUiqY6IWe,"Life Is Good (Deluxe)"
2WbTR3iMcXAGT1eUHIypZv,"Life Is Good (Deluxe)"
0ddTtajzPmxZ7UVW2VEAln,"Life Is Good (Explicit Version)"
6DAcVmQGW6WInitftoyzui,"Life Is Good"
55Abnzdg1IREQmVWo7cwTc,"Life Is Good (Edited Version)"
4apBALCmGPPFRIJdWqJY6K,"Life Is Good"
5fwYiohuGFqJx34Z4s26jI,"Life Is Good (Deluxe)"
1lAmNllLkJzIYFyjEdAVbd,"Life Is Good (Deluxe)"
6Cj4gSdavyZCIhmeoCcrI6,"Distant Relatives"
3biN7VzJrWSp0qgIhaGzpn,"Nas"
41LyFl0XPrCqYeNml7obol,"Nas"
6OEdGKngoo0hPPmLgr5OJy,"Nas [Exclusive Edition (Edited)]"
5dMmFu9NCxSjDk3ekggogc,"Untitled"
7sHrPadM39466NY7DW3s4r,"Hip Hop Is Dead (Expanded Edition)"
5sGyPalpUY2tzwsSdq0EMg,"Hip Hop Is Dead (Expanded Edition)"
0jghcWTsQzux5T9sAfZO13,"Street's Disciple"
3rKQkS9Kl5EOhcLhIGsOwG,"Street's Disciple"
586sDXSThASjmWwSYnHbqP,"QB 2 Compton Ringtones"
3rV1aPkrWyMs6YTvTpSbIY,"God's Son"
5L2IK2IcdwvGPmFjKKfT6t,"God's Son"
2mU2jRMwrsL1tG97xKoiav,"The Lost Tapes"
1H1l1x4y10wp848cBq2Lig,"Stillmatic"
7KXtMcc9yFqdYJ8kSge5Sv,"Stillmatic"
0cLzuJG2UDa0axMQkF7JR6,"Stillmatic"
0yv3K62ndWgrZ0bbAEMzj5,"Nastradamus"
7HAmG4KdtUa7ZYZWB1Hsju,"Nastradamus"
4UhEjfIRx4tE1XRY21vwNa,"I Am..."
0VA4rVvTlRuI4AlKUNBT16,"I Am..."
78Fgb88MY0ECc4GVMejqTg,"It Was Written"
3kEtdS2pH6hKcMU9Wioob1,"Illmatic"
4Ylo6qvhUY2h7VqEJHfYcy,"Illmatic"
6oSHgr3TZJPCFshYUfBDqE,"Illmatic XX"
69C7wlBDl96476XcRmsPc6,"iTunes Originals: Nas"
5Lt3ryAlGodmUDHCVwpTXy,"In The Meantime"
2keEB8r6eCWEH8aNrzhfLJ,"In The Meantime"
0XQKJwcd3ZshRVzxGkq3lk,"Preacher To The Streets"
4WQF8vWJ6ssRVu5KNBw0hW,"Loyalty Over Love"
4gNHUbRKB8twCELBrXqfvg,"Young & Reckless"
5FF1UrCmFwGQOS3kZNcqTQ,"The 3rd World"
7wFFgBFdFJDvAM8ZHue160,"Revolutionary Vol. 2"
1lOegkmEfMEMhHy0loZKXV,"Revolutionary Vol. 1"
66R4fXYxkxl3h2WrOKeuBQ,"Happily Divorced"
6UGSYburbleTScO6L1of9x,"F#@% Everybody"
3NFUrU10Yj1Zmp3bM8BBJk,"Cold Fro T 5 Vol. II"
59WSCJh9LQCffwyK4LqIhV,"Cold Fro T 5, Vol. 1"
4yAWePF3ZYe1VDNJvph5BZ,"Afro-D-Z-Acc"
1UwVT3uvVeWsfAeLXlWzXU,"Cross Country Pimpin'"
4EWTOzi6sWqAWWRoqvE9BD,"Grown Folks Music (Blues Album)"
63TYL2Rdl8GQayTr6vZpnl,"The Prodigal Son"
0GWqlDLxcvfb7jnVidIroW,"Sell Your Dope (OG Re-Release)"
30dCfj9KRY5PsJLBxVgIBo,"Sell Your Dope Vol II"
6yTtj0IYfnBSbSeSFUMxEQ,"Pot Head Pimp"
0oV5LwXdojV6jFhnI1RFvz,"Parking Lot Platinum, Vol III"
30MoLO7hyyB4a0GQorkvX2,"World's Greatest Wino"
1wCj9SwV9mdRW2SOHbXuqL,"Parking Lot Platinum, Vol II"
6qCWGnDuLMOGMk7OD3yzuI,"Save a Cadillac, Ride a Homeboy"
2ybjqMj6wfDRsMm8MDAk9z,"Parking Lot Platinum, Vol. 1"
7iRqBicESloRdUsR7T1w6I,"Los Angeles"
1cfbGGX9Ouo79ecOPRN2LD,"Palmdale Love"
0Ht3GTdDXOajVxyUE8eQoO,"Dope Dealer Ditties"
6H17uxOvTiQP1KbGprDxid,"Happy to Be Alive"
4RFsCvnzF0UvU4yZxm7mgX,"The N-Word"
5hTBX5JSqJVY2t90PqgB1d,"The Frorider"
0gC5AUKoiIeSUPSD24bpOF,"Marijuana Music"
5zbuWnugNgJr4Jk4zpmhid,"Greatest Hitz Live"
7Bn3OQiYeYZCXXISD6dzF7,"Waiting to Inhale"
5mWtMnLKQVGexNZ22KPOed,"A Colt 45 Christmas"
5qpR65eMINTZVt3Lg0rzvl,"Drunk And High"
76bwyNf9AF51RC0rAjHHOI,"A Colt 45 Christmas"
6JmISxI5rlhFWMAEVrXtkw,"4ro: 20"
14Lw7P3qoo3ybEhqmxm3xC,"Hungry Hustlerz, The: Starvation is Motivation"
09HgP2AakJGKKtz18VBcBi,"Afroholic (Clean Version)"
4ppwEBjXp66ROAHAYlO6jC,"Afroholic...The Even Better Times"
5WW91LUt9Oqkhzrg0Ao4K0,"The Good Times"
6RCKLH8bl7OXdoHDxX1sod,"The Good Times"
15Id9Jrqab8IwHFirdrrLp,"MUDBOY"
65vStyMNbPSGjwPZwDny51,"Classic Pimpin' (live)"
0UeIQthYzLzoR57PxeSEVf,"From the Bottom 2 the Top"
38tSxbJgFfV68aOzRGW1X6,"Doin It Big & Pimp Tight (Deluxe Edition)"
3oKDttML8cs38J8bB7u9GL,"Comin’ Out Hard (Smoked & Chopped)"
6tjKLQEMkhV5oZb46hvhgm,"On The Outside Looking In (Smoked & Chopped)"
0sx7PwQbB76q2S8uqoYpts,"Lyrics of a Pimp (Classic Remastered Version 2013)"
655affAg3afK9TjFC2NgnW,"Split: The Rehab / From the Bottom 2 the Top (2 for 1: Special Edition)"
57Xb4RHWoWERXD2quCgDoU,"Doin' It Big / Pimp Tight (2 for 1: Special Edition)"
6SV097N2PF7HQwmnUb6DiE,"The Rehab / From the Bottom 2 the Top (2 for 1: Special Edition)"
23dBS4H0eAN1y2hlFvCEOv,"Doin' It Big (Collector's Edition)"
3bmqww2DCpR0nTe73BK1r1,"Doin' It Big (Collector's Edition)"
5P3RJXk0w0mp9tkUKscOPv,"Pimp Tight (Collector's Edition)"
0OsJnCtDSHBt1ktEEN0fDQ,"Pimp Tight (Collector's Edition)"
1go8uVJSzmTxFV51n3lrsm,"From the Bottom 2 the Top"
6Ea66Bz1PMoetmxTuZrfTn,"From the Bottom 2 the Top"
2gtd2lpFSDgXlDD3AGRUui,"Ridin' High"
52cldud3qNYJLGSc8U6x90,"Ridin' High"
2dnFVKB8vidmUmSWZZ7DCh,"Ridin' High (U.S. Amended Version)"
0I5tNgpyWf5tIlvTFcdXuh,"Memphis Underworld: Dragged-N-Chopped"
1uRRlkX7qRQsUxsn9HQNjm,"Living Legends (Chopped And Screwed)"
3CErIwttlfxoNd2cQhmBwW,"Living Legends"
2JEsTwdGP9hmuTrmJKGciA,"Living Legends"
0qQFFX1w7RSZx7JbXAvKpP,"In Our Lifetime"
2UBBDl07r4miPVFPp0OMCX,"On Top Of The World"
1anke1zBsWVM2QEEjJLYEn,"On the Outside Looking In"
06SddgnxumQW8eVw2lcn9S,"Comin Out Hard"
6slkiHeFK3wW2D1mao0TX3,"Detroit 2"
3bIoQgLIRiIdwhL9z8DFvg,"Detroit 2"
0XAIjjN5qxViVS0Y5fYkar,"I Decided."
52uRzLGvgY17saKI7khBsU,"I Decided."
4Nlbt2EuXedr6UqaeXEI4c,"Dark Sky Paradise (Deluxe)"
6NVRGg3dKALTNwHqAqdYBf,"Dark Sky Paradise (Deluxe)"
1j2x7FJXTgUT0X5hZ8TDXE,"Dark Sky Paradise"
2A7c79XQNG7Mai20YugpAF,"Dark Sky Paradise"
4TQQatT1Z2q4iIPcja4zGB,"Good Music Chicago"
5RlT8X7XGGLKUhoimrDl54,"Hall Of Fame (Deluxe)"
2kSTssn90EgrYWNlWZJ9r4,"Hall Of Fame (Deluxe)"
6YxrEdw7cMY72Y1nLOkl3n,"Hall Of Fame (Deluxe)"
3j5e6ptSj2JQeI169yH0lh,"Hall Of Fame"
4GZRT7uSmZOmmp3iEsFuj7,"Hall Of Fame"
19DGkH750PrQMMnKqBAxfY,"Finally Famous (Deluxe)"
2fRLnox9PQ9nos2YYdcYwE,"Finally Famous"
3jQol8uDHmZIgqaVGogf37,"Finally Famous"
55LEyjmr7BnsXA1zIOOSdc,"Finally Famous (Edited Version)"
29oJ0lCipWNTTfESq8v99U,"Finally Famous"
5i4aeKW95JefOJbZWpMgcx,"Rosecrans"
0T92mnf5HL7eb0ipIBOSEU,"The Midnight Life"
1PlWZCEmezLce2Mlyd5DQm,"The Book of David"
3rbnuL2cBpIdhIgNu7BR9a,"The Book of David"
3Sgx7tzi4KftJwRJEQ91Ye,"Trauma"
2LHeqwR8oNodZWwuoVjorx,"Trauma Instrumentals"
19m9x7Y3g7LrTTbqjtDZTU,"The Trauma Mixtape"
3nH0LSHuBDwwIhTlsyNBri,"Trauma"
7GOl4fXMIdNDrxn5gcBhqt,"Under Tha Influence"
4tvjI8NCIZTtt7LQlJRUaL,"Balances & Options"
5PXzxg04jRvEujq0gxbVi8,"Balances & Options"
7GRaJQD7cMD0g6jt1uKAEu,"Rhythm-Al-Ism"
4UGrk4LbIJdhlH3u8Mawsq,"Rhythm-Al-Ism"
12azplM14WMSmJOnbQjj6L,"Rhythm-Al-Ism"
2b0TUn2yyN7BH7LzoqYIRe,"Safe + Sound"
7lN48pcvMxO3MpwTEdKaEW,"Way 2 Fonky"
6qzvk2A6wQpy1f69hrWj3B,"Quik Is The Name"
7zU8bDmzEbt4YHi1wWG3Zi,"Weekend Warrior"
7KULxcseVJPZ5Ouv0JoNkk,"Weekend Warrior"
6epR3D622KWsnuHye7ApOl,"Respect M.E."
5JDcDxQwerObOXuCeIrFHG,"Respect M.E."
6vV5UrXcfyQD1wu4Qo2I9K,"The Cookbook"
3nTGDw2T1QyD9lVKoUD00J,"The Cookbook"
4ffXByMAjLpd25ZyzEJNMK,"This Is Not a Test!"
399LkzPKKiKOgsZfnZfaeA,"This Is Not a Test!"
6DeU398qrJ1bLuryetSmup,"Under Construction"
1LY17BAs6sqh3EZeLXQvfZ,"Under Construction"
20t54K6C80QQH7vbcpfJcP,"Miss E... So Addictive"
3mw1gH8eaRTtuLQldAEc9s,"Miss E... So Addictive"
47QQsqlgvkxme4jrh5QQ4i,"Da Real World"
0nUwDLZwOhwAOkU871Ky0P,"Da Real World"
6UkdyvPElK6JDkyeRClbI2,"Supa Dupa Fly"
7og33jtAyvtoMS6RWXpSo3,"Supa Dupa Fly"
3UC3zurKEZ20g7ZYqOzsKh,"Lowkey Superstar"
4F4cpRm8bBMyCbm9wtRmZY,"Primary"
342E4eQVAijqHxOuQimyFB,"Primary"
4IABYaauP9ZVkwrOvZ8k8N,"Lost En Los Angeles"
71R6Zql0xbWd4YDNkXSVU1,"TrillStatik (Deluxe Instrumental Version)"
4Maqwoh2mr48wdCPUevRIM,"TrillStatik (Deluxe Version)"
6e7so27hhxFo6o35GjIRmu,"TrillStatik (Deluxe Version)"
2zJwPCX53y4xeWjvcKAO17,"Return of the Trill"
4ErO9MSJJWGlLeEbOcb7hn,"Return of the Trill"
0u5PhHgp9EuHfb9MzX54b5,"Trill O.G. "The Epilogue""
3RtN4D6r2QkwitcWxJkZ6H,"Trill O.G. "The Epilogue""
62Fvh16Y1O9gL3ZG3iRgHq,"Ii Trill (Screwed)"
1vlcxiPI1nVfyTak4mncGk,"Trill O.G. (Screwed)"
2NT0ecLaL4wtjmK5SdvjEs,"Trill O.G. (Amended)"
1ETTnwz5Euvq1mEv9WK8LI,"Trill O.G."
726mitnLPJrg0pftxSne1O,"II Trill"
5p5buxHThlH8TE87SgTTrc,"Ii Trill (Amended)"
73EvbERkiGSzGTqnA7PGKg,"The Legend Series - Gangsta Grillz"
5aEtP2bu5hvRQ8BQCaZAPg,"Whut It Dew 2"
6ZzdLknUVYRVZIznVnPfRT,"Gangsta Musik"
0DiEhtugmgROF0oLPDQDDa,"Trill (Screwed)"
5wLh7wfNzSjV0hEtVTwNUw,"Trill"
0bEr9hzRjMu84T8FLXhOPr,"Trill (Amended)"
34jNSuk5iEWez17ij9zoDA,"Ignatius"
30Y6auN0p5OwDLyhMYN30p,"Ignatius"
0XTMPQ2ktKd6GNs7sFXfCC,"Top 5 Dead Or Alive"
2kXugiY0jYE1YrSe9KmGjt,"Top 5 Dead Or Alive"
34izd6rqhpJc37m7lhGsy6,"The Long Kiss Goodnight"
54UYbMELoM7MOwDZvmXN3S,"Heart of the City"
5tv94cqNIDtXXiyvnWaFtL,"Live In Minneapolis"
5e2JE9D42b5o9PAiV6YMKy,"I LOVE YOU (A Dedication To My Fans) The Mixtape [Explicit Version]"
7roiS00nYv06FqErK4yXny,"I LOVE YOU (A Dedication To My Fans) The Mixtape"
5iTDN1BwQ6JdiHD9onpfg0,"The Last Kiss"
4qHLVy0O7ahLsCqejOH8ek,"The Last Kiss"
7Bf0l3khCEbbtpYnmm7NG9,"The Last Kiss"
5hNhP1nUuOvHmwbky3Q9W2,"The Last Kiss"
1iQxsXx2M2WxWoKeo00lam,"The Predator Is Back"
3P7zOlM3IYKqW7f4Px6WKv,"Kiss Of Death"
57JxN6QDh8Gu0pd4T4b2ax,"Kiss Of Death"
0w0pkKJYucpsDacKMKZ3SR,"Kiss Tha Game Goodbye"
1Tjo21h3Fovb4VYTJDvxqe,"Kiss Tha Game Goodbye"
5Uzr2qrUDASsCIsG2fPOq9,"T.O.S. (Terminate On Sight)"
4S0fxvOfiXJXz12EoUiYo2,"T.O.S. (Terminate On Sight)"
777WHW8JzLdKUkfGyo3fhQ,"T.O.S. (Terminate On Sight)"
1D8oI9C8w6qolBEo0yzKFO,"T.O.S. (Terminate On Sight)"
0BolFrIcCXXppUK50ETvgy,"Beg For Mercy"
7DuVPnBHcotISs54LY0t6L,"Beg For Mercy"
4otkd9As6YaxxEkIjXPiZ6,"Music To Be Murdered By"
2LWLgGY15e9im0KUaASnFa,"Music To Be Murdered By"
3HNnxK7NgLXbDoxRZxNWiR,"Kamikaze"
5pJBqddqlkBbGKQvljZIms,"Kamikaze"
0U6ldwLBEMkwgfQRY4V6D2,"Revival"
7cwcyW39NGUAiukHc1MOFD,"Revival"
2mzSjECCtpaHI9GEt5lbkP,"Revival"
02BQFiWcFYKb5iJIKVpPap,"Revival"
6DN7GcZF1HywzrkGN6Eeqk,"The Marshall Mathers LP2 (Deluxe)"
3vOgbDjgsZBAPwV2M3bNOj,"The Marshall Mathers LP2"
6Vn28iXHIwxmvh4Va0hSoe,"The Marshall Mathers LP2"
2NDWe8wEVGozh9VigPwQGj,"The Marshall Mathers LP2"
1UiPHgFputxSUssPibAVxc,"The Marshall Mathers LP2"
1YVirtsO6xC4eTfJnUL3yK,"The Marshall Mathers LP2"
368g1I18oO6ClEWLG45EAJ,"The Marshall Mathers LP2 (Deluxe)"
2daneMhEL8LQopuN1zOngE,"The Marshall Mathers LP2"
1gUI4keDXbeSil6rwY9qUm,"Recovery (Deluxe Edition)"
2MJQbOV9HgYh8y773aEdHV,"Recovery (Deluxe Edition)"
47BiFcV59TQi2s9SkBo2pb,"Recovery"
2sH5LthgBQ95vHzgPBB1Wl,"Recovery"
2bn6QpvG94QJkQTETzjTCs,"Recovery"
7MZzYkbHL9Tk3O6WeD4Z0Z,"Relapse: Refill"
0iBl0xtWCSFHISzTmp6Wa3,"Relapse: Refill"
4Y8PzZe0BZMp6XtZ3Lj3mD,"Relapse (Deluxe Edition)"
6HXlnhMr40FP2qBTnKXRbA,"Relapse [Deluxe]"
6tgULf2EfJoT8n1StuPQJt,"Relapse"
7h2OEj0ifXb3UdgvTmCqfY,"Relapse"
0dSi4mEwlCG6cSfWLT6rZG,"Relapse"
03lYYd9IOnxoacrLOvoPJa,"Eminem Presents The Re-Up"
1kTlYbs28MXw7hwO0NLYif,"Encore (Deluxe Version)"
7tsXPtLqhab1zWeubbf6JH,"Encore"
4XD1NpIqn0UjuwWvgMG9fA,"Encore (Deluxe Version)"
5c7wdEOXRV3XlJfiPj8tAq,"Encore"
2cWBwpqMsDJC1ZUwz813lo,"The Eminem Show"
3Oh3UZyeLdKHwTW7n1kkx4,"The Eminem Show (Edited Version)"
6FSYxVo82U1lXyDAKYqpvi,"The Eminem Show"
5H0rjI1TW8F2tORPYMJXHJ,"The Marshall Mathers LP"
6t7956yu5zYf5A829XRiHC,"The Marshall Mathers LP"
16pLI8HHaJqxY7BSkW0D1i,"The Marshall Mathers LP"
10nO3EJJDMm6j6d2uK3Jah,"The Slim Shady LP (Expanded Edition)"
0vE6mttRTBXRe9rKghyr1l,"The Slim Shady LP"
2VFlCEu1NPLIbWjIw1lmjJ,"The Slim Shady LP"
38dFUEzeQdKokW3jlu4FyV,"Gangsta's Paradise (25th Anniversary - Remastered)"
3LAelC5tzQdSTFrDRUcXBf,"Nobody's Foolio"
5jFmtaoHQdZ0tDKg3e2cn3,"From The Bottom 2 The Top"
1jeWhITLAxBD6ORQ2Qqza0,"From The Bottom 2 The Top"
7jnUZdFBJo4QVBBFYbuIjk,"The Return of the Gangsta"
6CGU0NHGF9JqhO7eW5p0ey,"The Return Of The Gangsta"
3RncKCwGU2dZ6qdtqs2RPb,"The Return of the Gangsta (Original Motion Picture Soundtrack)"
0AzQk2nyyzxr3qVWbYGxUL,"El Cool Magnifico"
4xZaHPwf8aynXYP57mTGBE,"My Soul"
0Teu6Nu2ShS1ZiwYVmta00,"My Soul"
3ugr537NspySQRHKTIrBQE,"Gangsta's Paradise"
0fYctMs4EvoEqzDh8Kmg5g,"Gangsta's Paradise"
3AZYNdRI9wD3xaRYuqMmZB,"It Takes a Thief"
3fXjqIeyXPfZ6BP533UR2T,"Three Stripes ="
2U8h5T2s8UpNASehyg2ORp,"BBD"
62DqxWhZWfYu5uBPvNp4Ub,"BBD"
4wC27sB4WzkkV4y6W1VXVB,"Hootie Mack"
7iND8EjY3QGUvdeabOXAMF,"WBBD - Bootcity! The Remix Album"
3Fa7c5eB1TiAhoyhS4ReNi,"Poison (Expanded Edition)"
6H5mxGUWguDjtQ4Uzd8veD,"Poison"
33pdNbQw2xOe3A639EgVzu,"9"
0f0p5YbL8yy5aFtCNGlmvg,"The Naked Truth"
6roz6qVi1LKVXnkh0UDdsB,"The Naked Truth"
4ZK9gPHqtuVdREt2Q88cnY,"The Naked Truth"
6UlNLXBFLqRDiKnyrF4oDE,"La Bella Mafia"
1R2LlG2a5ThXAVYfNtmWZR,"La Bella Mafia"
1C3I7LjJaNnY5VQE59iWtb,"The Notorious K.I.M."
4VY8Icklu5QOsDVvibggfw,"The Notorious K.I.M."
39xHAZmTUSQJyXt6ebpjKT,"Hard Core"
4QK3BnbLu3c4gMVLJ40vgr,"The OF Tape Vol. 2"
7ibEo7IK9E9mi2sU5rJNDC,"The OF Tape Vol. 2"
2EL4Tqtj9eXAjxcKPDIyu1,"12 Odd Future Songs"
4Wb5bU9FkmZ84WkkL37rKA,"I'm Gone"
5UuzudgFxwLkxC1LFajC5e,"Industry Plant"
5ReeY8LJEZQhzZCfaN3xxS,"Industry Plant"
5UHC2JN3ck4XPYPjngia2G,"nothings ever good enough"
2ZmDoyNYarmubD4vTfwh6g,"ALL-AMERIKKKAN BADA$$"
3y0MmxrCqeWNm4jKNeioOI,"ALL-AMERIKKKAN BADA$$"
1rJXQEZ5DnUalRSPB3R0WO,"B4.DA.$$"
2NTIYavFZmU1PCvJvn2USJ,"B4.DA.$$"
46DDKrizelIoVYILM2mNLH,"B4.DA.$$"
3s5S4XAC5HgHaTyH5Nm8ED,"Joey Bada$$ / Pro Era Instrumentals"
16KdSB0v7RqYwRjylZCpfn,"Summer Knights"
5ra51AaWF3iVebyhlZ1aqq,"1999"
6zQtK3YKDS06trJcmSJIH3,"40RTY"
1VVs4sPidGm2hAoEtGywLj,"Kentucky Fried Hip Hop"
5mUxSdq4wJAIpczVIbsm3e,"Another 40 Akerz"
2O6fVnQXt3atGDu8qTUS7m,"The 40 Akerz Project"
2One4ghrjgNtSoC6yCB3eX,"Nappy Dot Org"
480eWmhq4HUpcPe2niLW8D,"The Pursuit of Nappyness"
3UMioUqUEvQ6rdZ9S0aa7d,"The Humdinger"
2qHx80OL5EyqiEqGBvoVWu,"The Humdinger"
6JaBPMCiqyF0y0p3WPO7Pb,"The Humdinger"
3vMucn76Ldqhjy97THP4dK,"Wooden Leather (Explicit Content U.S. Version)"
23DAOhh4SfTvagiLwYUbLA,"Wooden Leather (Edited Version)"
0bBs62WaX2oJOq2W35BDis,"Watermelon, Chicken & Gritz"
55bxY6BzDiNcmAcp7A3ZUv,"Event 2 the Instrumentals"
2Kr6j1yUPdeRg0N5AlPRHV,"Event 2"
1MMKPj1CzMrdoPgAb39s2o,"Event 2"
1rbggSZPdqgiR1UGMyzRRx,"Event 2 (Instrumentals)"
04uhhcjGVCHodMgZjXOlye,"Deltron 3030"
3lXpgWLPercbWXQ3bRKuhg,"Deltron 3030 - The Instrumentals"
5XsP4PF7JgrqyAu0VbU97L,"Def Squad Presents Erick Onasis"
1I3hHYnoz7lZsBZN0jZJ1G,"El Nino"
1ox4vPb5vQvWwATPX8RTZh,"A Beautiful Revolution (Pt 1)"
6Rf7DjuM5vH2SzNJytE9h4,"Let Love"
2DTbGcv40CSMW0P4yAQQBa,"Black America Again"
47X7HT0FEtYerDeHEWCWEM,"Black America Again"
74hPuIcd2Wa0T3FRqtTKHX,"Black America Again (Commentary)"
56YOtiHan5yESL5UMju85p,"Live at The Jazz Room"
0ymZEUngBCetAJcJaqO63b,"Nobody's Smiling (Deluxe)"
1HxV8NNLbUY9lW07kasx2s,"Nobody's Smiling (Deluxe)"
6sG3BcBh4DlQ9dzW6BHklG,"Nobody's Smiling"
5VjMeShNH5Sb7tTlbINnDm,"Nobody's Smiling"
17eQeA5m7DpsZ42mUAGjgG,"The Dreamer, The Believer"
5c9j3RyT9M5F3ZNKB97FpF,"The Dreamer, The Believer"
2jzKET5pyoYCqtqROFFU5b,"Universal Mind Control"
3LFzwCbIRFfQsHKouJPtwy,"Universal Mind Control"
6wl2laSmw3sucFUwRlqAP2,"Universal Mind Control"
3rJm5E1n4YV7EEwxycBT1v,"Universal Mind Control"
4Jq4PRvkyBUceUFMS2d4jR,"Finding Forever"
5159VIYNslxNMzF3m53kSu,"Finding Forever"
2EejRWDjKI2hruzpTykT5d,"Finding Forever (instrumentals)"
0XFFBEzvJ7Zit24MY5oVV3,"Finding Forever"
2U6vGab4q2O6n1QToeEMsl,"Be (UK Version)"
2UuvBxV56QWWj2uviGS0up,"Be"
0YFNRaVNK3ZlU9foW5rzfV,"Be"
5WRbHe6NaCp8jNa38g7hUd,"Electric Circus"
4eD2SoySMPRl0SBv7rqk1X,"Electric Circus"
4S8Ehf23v6IrHSWH5pWEFa,"Electric Circus"
59w1ZYEEZu2sYvcyPLfKSv,"Like Water For Chocolate"
0ZSwTSaR9VUe3uYsXNQgub,"Like Water For Chocolate"
6nXto9rlPmmhdoUmGMKbtE,"One Day It'll All Make Sense"
0JKjuvDUPrnlblAZyB1Aje,"Resurrection"
5CcW5rXAUdUUail7aaDwNi,"Can I Borrow A Dollar?"
0YF8PfcGbsKg5IaFyPnlyY,"Ventura"
3PtuJpymTUaxdNUTAEZXVw,"Ventura"
4a6u9TUkH1MW2zZkFUYlV0,"Ventura (Instrumentals)"
3rqqwtJE89WoWvMyPTvbZc,"Oxnard"
470YoR7n18n3xyQTsUxdlV,"Oxnard"
7gdfgCWRXLD9AYiWkz0zJB,"Oxnard (Instrumentals)"
0glWUNA3VeICkmoEp7UwXQ,"Yes Lawd! Remixes"
0K3FiXt6ekJTWaUku3LpHL,"Yes Lawd!"
4VFG1DOuTeDMBjBLZT7hCK,"Malibu"
6xNFuLOko8gjxi5kUAyGyM,"Malibu"
73uicPCTt24cmTc9bVaOIp,"Malibu"
1PZpYER88CCkvZXZRPzFIq,"Venice"
2DOiha5oI19Dmw5M9ryHD8,"Venice"
2dQE1YSUhw2dNfNwL8f2v1,"Classic Collabz, Vol. 2"
6d1j38KBs2Ei5bauvm3oTB,"Classic Collabz, Vol 1."
3FEucNLiYv23pm9P0ndIht,"#LastOnezLeft"
60KHtzCKRb1JKdXqw9la6j,"#LastOnezLeft"
7yBnN9J9myQbvxNqNt9rkO,"Livin Legendz"
6jifKm5oBE5DVp3dzevADQ,"Against All Oddz"
3c5MI5KCdzODXfaHTPtESW,"Perfect Timing"
2sROc7NCEeR8dg88ijzK3X,"Killuminati 2K11"
4ga8LKxUsRHicwDGfSLo88,"Killuminati 2K10"
2ovI8sgpte18SCSuhhlzZd,"The Lost Songs Volume One"
2lUQ4neA7aFwgF5NXaKlEY,"The Lost Songs Volume Two"
2mXQcTkRFoil2aA8kRkV5D,"The Lost Songs Volume Three"
7BT1L40VNGxBSVg71VUCtV,"Outlawz Retribution: The Lost Album 10 Years Later..."
7DJlxZEUHqmxYwFEDZaVLC,"Outlaw Culture, Vol. 2: The Official Mixtape"
3RfqSutMM8Z4OhYz7edq3N,"Get Low Records Presents Ghetto Monopoly"
1ybRVbbs9NctsOJKGzCyOM,"We Want In"
6uZmyfwTfzT8v93PuvQrgW,"Outlaw 4 Life: 2005 A.P."
1ugY59J2xj7pm277CzZWUM,"Neva Surrenda - The Rap-a-Lot Sessions"
4abqyA45GTkbOgxPMUABHF,"Novakane"
7ArQXlJXmOSqbH8uhXF6Lz,"Ride Wit Us Or Collide Wit Us"
6EToH3CGIwlrBCPRHLOyHK,"The Bridge and the Abyss"
4TwVDBmAV1DXSwXbGu5vGD,"The Thief and the Fallen"
1OT6Ow2YWScyicn8IIO8E5,"Violence Begets Violence"
142AqKberLObsInyN1SooH,"Retaliation (12")"
6tjL9scw7TlrpwBd0ioboz,"Greatest Features"
4nFst0pvcY0kzLbbgXS3GH,"A History Of Violence"
11SMu0CbO5sGnTofPeCf1r,"Ritual of Battle"
1Po1bRIZS7PXEF7qyVP0J4,"Servants In Heaven, Kings In Hell"
7kBK7f7V0vuag74KojKlrs,"The Torture Papers"
46k1KxVfky4xelptsV1mhh,"Legacy Of Blood"
68e1Ou1jnKgDwLkCsOPc4M,"Violent By Design"
7dz283XnnSh0IMuOectYah,"Outerspace"
0COYymkowrajQkjO3TGCxM,"The Psycho-social, Chemical, Biological, And Electro-magnetic Manipulation Of Human Consiousness"
6ZkgLNCoApyC62eYrsKukV,"Visions Of Gandhi"
2lTzPbjHdZgNyV5cvhT7qE,"Just Cause Y'all Waited 2 (Deluxe)"
0IRU1TnrUSfLrnGNUrEoAb,"Just Cause Y'all Waited 2 (Deluxe)"
7ClxwGfXKhbDYykavKxvNY,"Just Cause Y'all Waited 2"
08CdWO2QxUfUcHDlwa8sRP,"Just Cause Y'all Waited 2"
74ruSB8Mj6Eu8TkN2Ryu9I,"Family Over Everything"
02ZR83WPvJLwt9Wdk4s2xO,"Family Over Everything"
